Filename,Label,Contrast0,Contrast45,Contrast90,Contrast135,Homogeneity0,Homogeneity45,Homogeneity90,Homogeneity135,Dissimilarity0,Dissimilarity45,Dissimilarity90,Dissimilarity135,Entropy0,Entropy45,Entropy90,Entropy135,ASM0,ASM45,ASM90,ASM135,Energy0,Energy45,Energy90,Energy135,Correlation0,Correlation45,Correlation90,Correlation135
100.jpg,benign,90.41525735294118,153.1360861207228,70.36542585784314,123.44018454440601,0.49729835447346316,0.4041495778925821,0.5229711623136502,0.4188844074817122,5.230974264705882,7.183883121876202,4.725413602941176,6.637078046905036,5.496332207794974,5.7604267292528295,5.404281774382101,5.70208042699164,0.007847691542916185,0.005975902504596687,0.008393158815494642,0.006294097573745407,0.08858719739847393,0.07730396176520765,0.09161418457583215,0.07933534882853549,0.991879003537507,0.9862313415757679,0.9936652359225489,0.9889011416390684
101.jpg,benign,32.420419730392155,62.816885813148794,29.915563725490195,39.08993464052288,0.5517815788520968,0.4390747193593976,0.5635951540482119,0.49628347787818017,3.155407475490196,4.742606689734718,3.0315563725490193,3.669188773548635,5.619839706081371,5.950350247601929,5.578724658637439,5.746540223927113,0.007521922438935747,0.005399525601678354,0.007730516362584403,0.006618428513801734,0.08672901728335071,0.07348146434086868,0.08792335504622423,0.08135372464615086,0.9971150121369792,0.994403995278812,0.9973272517075834,0.9965176372530147
102.jpg,benign,92.3219056372549,155.51623221837755,94.35036764705882,155.4877354863514,0.5670731880611558,0.4670608927747127,0.5607314834131227,0.4642003603796303,5.22172181372549,7.233233371780084,5.274601715686275,7.326505190311419,4.983933759734004,5.254487527732184,5.009399020935591,5.263216419227064,0.013624740536054343,0.0105791508042407,0.013651415081676818,0.010418875300231285,0.11672506387256484,0.10285499892684215,0.11683927028904631,0.10207289209301011,0.9918094295597322,0.9862010555410898,0.9916101653608718,0.9862034248352883
103.jpg,benign,96.16804534313725,174.79884659746253,98.33314950980392,139.79701653210304,0.5878636681984486,0.5089170366802456,0.6438459235468121,0.5120145838141495,4.99656862745098,6.821883890811226,4.4988970588235295,6.394079200307574,4.900804710847774,5.116103897292198,4.7881336754678685,5.083398149464639,0.016276262130062658,0.013271353681878779,0.018016696036755694,0.013583501214524153,0.12757845480355473,0.11520136145844274,0.13422628668318176,0.11654827847087297,0.9915145562629408,0.9845691157225192,0.9913016845604378,0.9876589971970844
104.jpg,benign,23.241007965686272,35.17038062283737,20.946951593137253,42.854686658977315,0.46631110314449187,0.38939239123694935,0.46593218993452556,0.3641423557524629,3.0422334558823527,3.912741253364091,2.9332261029411764,4.343744713571703,6.081700292243517,6.296291136980402,6.0545683838060755,6.399468753198759,0.003476363273365412,0.002776181934579623,0.0035429029747047415,0.002517147620595456,0.05896069261266706,0.05268948599654036,0.05952228973002249,0.050171183169180456,0.9978729715664391,0.9967733296115154,0.9980790678854362,0.996068346914032
106.jpg,benign,66.30747549019608,99.16244521337947,42.47869178921569,95.80353710111496,0.3828362107073945,0.32676434173372515,0.4309440764124034,0.3259728405393535,5.106341911764706,6.398031526336025,4.051240808823529,6.309065743944638,6.384338818589305,6.584345158311421,6.170262921775447,6.5817245708650685,0.0032049477242451826,0.0025556921664263927,0.0038302578278937194,0.002645079843156175,0.056612257720790315,0.05055385412039712,0.0618890768059576,0.051430339714570956,0.9940243401819348,0.9910779541723873,0.9961748929021271,0.9913802903111673
107.jpg,benign,59.808348651960785,90.78800461361016,50.67846200980392,93.57602460592082,0.515953011313275,0.44352935816225814,0.5602337383766411,0.43200468349124566,4.574310661764706,5.877062668204537,4.066053921568628,6.027574009996156,5.21913393814504,5.415721145281045,5.110572974497621,5.439143189622438,0.008580178536162473,0.006975718947596679,0.009447670320234405,0.006784532314708759,0.09262925313399906,0.08352076955821634,0.09719912715778062,0.08236827250045226,0.9945980831302287,0.991786512633081,0.9954113001378764,0.9915343288498539
108.jpg,benign,122.46083026960784,211.76495194156095,124.57029718137255,211.9263975394079,0.4652382094653358,0.38389080202079595,0.4704643004940593,0.37084857219368916,6.325566789215687,8.523552479815457,6.234819240196078,8.742206843521723,5.365336193364876,5.618507605173114,5.3494324405566935,5.641863976575482,0.007572265296475514,0.005911832153989216,0.007728361711278414,0.0056522873451949176,0.08701876404819546,0.07688843966416029,0.0879111011834024,0.07518169554615617,0.9886236430297681,0.9802483765059331,0.9884014797391084,0.9802333487660776
12.jpg,benign,66.49842218137255,92.65407151095732,40.552956495098044,94.84670511341793,0.4428257492476093,0.3773980715556081,0.513740999600721,0.37867362844753477,4.654335171568627,5.793264129181084,3.643581495098039,5.808950403690888,5.811759801839109,5.998827691869171,5.5954406119246105,5.997215581720961,0.004711161741427576,0.0037851824358211975,0.005610838130729467,0.003799587211082125,0.06863790309608515,0.06152383632236531,0.07490552803851974,0.061640791778514045,0.9939047353619399,0.991495123336989,0.9962969941297206,0.991293845138077
13.jpg,benign,183.74866727941173,388.483137254902,147.21147365196077,189.24662821991544,0.3961297699419793,0.3135368576341738,0.4291468901937702,0.3358853596949688,6.173606004901961,9.324444444444445,5.264414828431373,6.764505959246444,6.976515556728829,7.32922717406057,6.829494211806621,7.12455736598498,0.0018224954513438342,0.0013210309641945599,0.0020394329582897803,0.0014434982789129252,0.04269069513774441,0.036345989657657694,0.045160081469033914,0.037993397833214725,0.9830808701539512,0.9642046106704616,0.9864679363807842,0.9825624609910337
